Episode,Winner,RunnerAcc,PursuerAcc,RunnerJitter,PursuerJitter,NearMissTime
25296,Pursuer,0.488,0.460,0.000,0.000,0.00
25297,Draw,0.488,0.460,0.146,0.123,16.52
25298,Pursuer,0.488,0.460,0.169,0.186,0.00
25299,Pursuer,0.488,0.460,0.132,0.138,0.00
25300,Pursuer,0.488,0.460,0.143,0.096,0.00
25301,Runner,0.488,0.460,0.108,0.166,0.00
25302,Pursuer,0.488,0.460,0.128,0.093,0.00
25303,Pursuer,0.488,0.460,0.117,0.081,0.00
25304,Pursuer,0.488,0.460,0.122,0.077,0.00
25305,Runner,0.488,0.460,0.112,0.123,0.00
25306,Pursuer,0.488,0.460,0.098,0.115,0.00
25307,Runner,0.488,0.460,0.053,0.167,1.68
25308,Pursuer,0.488,0.460,0.164,0.111,0.00
25309,Runner,0.488,0.460,0.133,0.139,0.00
25310,Runner,0.488,0.460,0.090,0.134,0.00
25311,Runner,0.488,0.460,0.078,0.129,2.78
25312,Pursuer,0.488,0.460,0.110,0.081,0.00
25313,Pursuer,0.488,0.460,0.131,0.112,0.00
25314,Pursuer,0.488,0.460,0.135,0.104,0.00
25315,Runner,0.488,0.460,0.134,0.107,1.16
25316,Runner,0.488,0.460,0.109,0.126,0.00
25317,Runner,0.488,0.460,0.126,0.141,2.92
25318,Runner,0.488,0.460,0.090,0.141,0.00
25319,Runner,0.488,0.460,0.088,0.168,1.54
25320,Runner,0.488,0.460,0.072,0.161,1.72
25321,Runner,0.488,0.460,0.111,0.130,0.00
25322,Pursuer,0.488,0.460,0.110,0.108,0.00
25323,Pursuer,0.488,0.460,0.160,0.083,0.00
25324,Draw,0.488,0.460,0.114,0.131,16.74
25325,Runner,0.488,0.460,0.098,0.156,1.36
25326,Pursuer,0.488,0.460,0.139,0.117,0.00
25327,Pursuer,0.488,0.460,0.111,0.153,0.00
25328,Pursuer,0.488,0.460,0.150,0.150,0.00
25329,Runner,0.488,0.460,0.125,0.138,3.44
25330,Runner,0.488,0.460,0.097,0.103,0.00
25331,Pursuer,0.488,0.460,0.044,0.074,0.00
25332,Pursuer,0.488,0.460,0.118,0.078,0.00
25333,Runner,0.488,0.460,0.105,0.108,0.02
25334,Runner,0.488,0.460,0.098,0.155,2.32
25335,Pursuer,0.488,0.460,0.112,0.116,0.00
25336,Pursuer,0.488,0.460,0.114,0.126,0.00
25337,Pursuer,0.488,0.460,0.085,0.076,0.00
25338,Runner,0.488,0.460,0.103,0.106,0.18
25339,Runner,0.488,0.460,0.080,0.161,0.00
25340,Runner,0.488,0.460,0.081,0.113,2.14
25341,Pursuer,0.488,0.460,0.146,0.113,0.00
25342,Runner,0.488,0.460,0.099,0.134,0.76
25343,Runner,0.488,0.460,0.090,0.129,1.06
25344,Pursuer,0.488,0.460,0.133,0.143,0.00
25345,Draw,0.488,0.460,0.135,0.131,17.66
25346,Runner,0.488,0.460,0.066,0.147,0.00
25347,Draw,0.488,0.460,0.131,0.128,0.00
25348,Pursuer,0.488,0.460,0.061,0.178,0.00
25349,Pursuer,0.488,0.460,0.139,0.131,0.00
25350,Pursuer,0.488,0.460,0.153,0.075,0.00
25351,Runner,0.488,0.460,0.105,0.131,2.86
25352,Pursuer,0.488,0.460,0.154,0.088,0.00
25353,Pursuer,0.488,0.460,0.197,0.106,0.00
25354,Runner,0.488,0.460,0.069,0.112,0.00
25355,Runner,0.488,0.460,0.110,0.166,0.00
25356,Pursuer,0.488,0.460,0.128,0.109,0.00
25357,Runner,0.488,0.460,0.109,0.139,0.00
25358,Pursuer,0.488,0.460,0.000,0.000,0.00
25359,Pursuer,0.488,0.460,0.215,0.222,0.00
25360,Runner,0.488,0.460,0.071,0.143,1.96
25361,Pursuer,0.488,0.460,0.152,0.115,0.00
25362,Pursuer,0.488,0.460,0.138,0.078,0.00
25363,Runner,0.488,0.460,0.108,0.109,0.00
25364,Runner,0.488,0.460,0.133,0.117,0.00
25365,Runner,0.488,0.460,0.095,0.095,0.00
25366,Runner,0.488,0.460,0.071,0.137,0.00
25367,Pursuer,0.488,0.460,0.147,0.066,0.00
25368,Runner,0.488,0.460,0.099,0.115,0.00
25369,Pursuer,0.488,0.460,0.134,0.091,0.00
25370,Pursuer,0.488,0.460,0.158,0.128,0.00
25371,Runner,0.488,0.460,0.068,0.138,0.34
25372,Runner,0.488,0.460,0.137,0.095,0.00
25373,Runner,0.488,0.460,0.137,0.154,0.00
25374,Runner,0.488,0.460,0.086,0.148,0.68
25375,Runner,0.488,0.460,0.089,0.124,1.76
25376,Pursuer,0.488,0.460,0.144,0.109,0.00
25377,Runner,0.488,0.460,0.080,0.115,1.82
25378,Runner,0.488,0.460,0.096,0.132,2.14
25379,Runner,0.488,0.460,0.086,0.152,0.00
25380,Runner,0.488,0.460,0.128,0.090,0.00
25381,Runner,0.488,0.460,0.087,0.139,0.00
25382,Runner,0.488,0.460,0.119,0.138,5.72
25383,Runner,0.488,0.460,0.098,0.123,1.22
25384,Pursuer,0.488,0.460,0.088,0.111,0.00
25385,Runner,0.488,0.460,0.123,0.113,0.74
25386,Pursuer,0.488,0.460,0.090,0.055,0.00
25387,Pursuer,0.488,0.460,0.139,0.105,0.00
25388,Runner,0.488,0.460,0.152,0.139,0.00
25389,Runner,0.488,0.460,0.109,0.139,1.70
25390,Runner,0.488,0.460,0.108,0.134,3.48
25391,Pursuer,0.488,0.460,0.199,0.216,0.00
25392,Runner,0.488,0.460,0.073,0.154,1.38
25393,Draw,0.488,0.459,0.131,0.141,17.78
25394,Runner,0.488,0.459,0.158,0.122,0.00
25395,Runner,0.488,0.459,0.082,0.137,1.82
25396,Runner,0.488,0.459,0.098,0.164,0.00
25397,Pursuer,0.488,0.459,0.165,0.123,0.00
25398,Pursuer,0.488,0.459,0.152,0.100,0.00
25399,Pursuer,0.488,0.460,0.121,0.134,0.00
25400,Runner,0.488,0.459,0.126,0.086,0.00
25401,Pursuer,0.488,0.460,0.126,0.093,0.00
25402,Runner,0.488,0.459,0.085,0.105,0.00
25403,Runner,0.488,0.459,0.086,0.120,1.88
25404,Pursuer,0.488,0.459,0.133,0.125,0.00
25405,Pursuer,0.488,0.460,0.131,0.065,0.00
25406,Pursuer,0.488,0.460,0.148,0.124,0.00
25407,Runner,0.488,0.460,0.134,0.099,3.12
25408,Pursuer,0.488,0.460,0.116,0.098,0.00
25409,Pursuer,0.488,0.460,0.120,0.086,0.00
25410,Runner,0.488,0.460,0.141,0.126,0.00
25411,Pursuer,0.488,0.460,0.130,0.108,0.00
25412,Runner,0.488,0.460,0.079,0.126,6.24
25413,Runner,0.488,0.460,0.114,0.110,0.00
25414,Runner,0.488,0.460,0.083,0.142,0.50
25415,Runner,0.488,0.459,0.113,0.133,2.32
25416,Runner,0.488,0.459,0.071,0.145,2.24
25417,Pursuer,0.488,0.459,0.149,0.104,0.00
25418,Pursuer,0.488,0.460,0.148,0.090,0.00
25419,Runner,0.488,0.459,0.084,0.123,0.00
25420,Runner,0.488,0.459,0.095,0.113,0.00
25421,Runner,0.488,0.459,0.089,0.124,2.24
25422,Runner,0.488,0.459,0.107,0.149,0.42
25423,Runner,0.488,0.459,0.135,0.109,0.00
25424,Pursuer,0.488,0.459,0.148,0.073,0.00
25425,Runner,0.488,0.459,0.100,0.134,3.62
25426,Runner,0.488,0.459,0.076,0.134,1.06
25427,Pursuer,0.488,0.459,0.151,0.209,0.00
25428,Runner,0.488,0.459,0.097,0.106,1.32
25429,Pursuer,0.488,0.459,0.135,0.095,0.00
25430,Pursuer,0.488,0.459,0.132,0.133,0.00
25431,Runner,0.488,0.459,0.089,0.096,1.72
25432,Runner,0.488,0.459,0.081,0.165,0.00
25433,Pursuer,0.488,0.459,0.139,0.078,0.00
25434,Runner,0.488,0.459,0.100,0.123,0.80
25435,Runner,0.488,0.459,0.132,0.189,0.00
25436,Pursuer,0.488,0.459,0.000,0.000,0.00
25437,Runner,0.488,0.459,0.113,0.137,0.00
25438,Runner,0.488,0.459,0.080,0.143,1.42
25439,Pursuer,0.488,0.459,0.126,0.130,0.00
25440,Runner,0.488,0.459,0.000,0.000,0.00
25441,Pursuer,0.488,0.459,0.149,0.108,0.00
25442,Runner,0.488,0.459,0.180,0.152,0.00
25443,Pursuer,0.488,0.459,0.130,0.184,0.00
25444,Runner,0.488,0.459,0.144,0.179,0.18
25445,Pursuer,0.488,0.459,0.136,0.097,0.00
25446,Runner,0.488,0.459,0.124,0.130,0.00
25447,Runner,0.488,0.459,0.068,0.125,0.00
25448,Runner,0.488,0.459,0.106,0.138,4.06
25449,Runner,0.488,0.459,0.097,0.096,0.00
25450,Runner,0.488,0.459,0.085,0.159,0.00
25451,Pursuer,0.488,0.459,0.107,0.077,0.00
25452,Draw,0.488,0.459,0.092,0.141,15.58
25453,Pursuer,0.488,0.459,0.134,0.107,0.00
25454,Runner,0.488,0.459,0.102,0.173,0.00
25455,Runner,0.488,0.459,0.088,0.141,0.56
25456,Pursuer,0.488,0.459,0.151,0.093,0.00
25457,Runner,0.488,0.459,0.111,0.137,4.06
25458,Pursuer,0.488,0.459,0.094,0.123,0.00
25459,Runner,0.488,0.459,0.100,0.151,0.46
25460,Runner,0.488,0.459,0.112,0.108,0.00
25461,Runner,0.489,0.459,0.089,0.100,0.04
25462,Pursuer,0.488,0.459,0.140,0.134,0.00
25463,Pursuer,0.488,0.459,0.149,0.111,0.00
25464,Pursuer,0.488,0.459,0.165,0.103,0.00
25465,Pursuer,0.488,0.459,0.033,0.199,0.00
25466,Runner,0.488,0.459,0.087,0.085,0.36
25467,Runner,0.488,0.459,0.162,0.153,0.04
25468,Pursuer,0.488,0.459,0.136,0.117,0.00
25469,Runner,0.488,0.459,0.134,0.094,0.00
25470,Runner,0.488,0.459,0.000,0.000,0.00
25471,Pursuer,0.488,0.459,0.550,0.492,0.00
25472,Runner,0.488,0.459,0.130,0.140,0.00
25473,Runner,0.489,0.459,0.066,0.128,0.00
25474,Pursuer,0.488,0.459,0.144,0.115,0.00
25475,Runner,0.489,0.459,0.106,0.161,0.00
25476,Pursuer,0.488,0.459,0.149,0.097,0.00
25477,Runner,0.489,0.459,0.167,0.191,0.00
25478,Pursuer,0.488,0.459,0.150,0.113,0.00
25479,Pursuer,0.488,0.459,0.099,0.128,0.00
25480,Runner,0.489,0.459,0.107,0.158,0.00
25481,Runner,0.489,0.459,0.114,0.157,0.92
25482,Runner,0.489,0.459,0.089,0.157,0.00
25483,Pursuer,0.489,0.459,0.162,0.102,0.00
25484,Runner,0.489,0.459,0.000,0.000,0.00
25485,Pursuer,0.489,0.459,0.120,0.106,0.00
25486,Runner,0.489,0.459,0.000,0.000,0.00
25487,Runner,0.489,0.459,0.065,0.125,0.00
25488,Pursuer,0.489,0.459,0.125,0.116,0.00
25489,Runner,0.489,0.459,0.063,0.139,2.12
25490,Runner,0.489,0.459,0.080,0.120,0.00
25491,Runner,0.489,0.459,0.129,0.147,1.08
25492,Runner,0.489,0.459,0.109,0.113,0.00
25493,Runner,0.489,0.459,0.114,0.120,0.00
25494,Runner,0.489,0.459,0.087,0.141,0.92
25495,Runner,0.489,0.459,0.161,0.121,1.00
25496,Pursuer,0.489,0.459,0.124,0.124,0.00
25497,Pursuer,0.489,0.459,0.145,0.179,0.00
25498,Runner,0.489,0.459,0.084,0.124,2.46
25499,Runner,0.489,0.459,0.081,0.157,0.18
25500,Runner,0.489,0.459,0.117,0.136,2.40
25501,Runner,0.489,0.459,0.115,0.131,1.46
25502,Pursuer,0.489,0.459,0.282,0.182,0.00
25503,Pursuer,0.489,0.459,0.000,0.000,0.00
25504,Runner,0.489,0.459,0.117,0.109,0.00
25505,Pursuer,0.489,0.459,0.132,0.128,0.00
25506,Pursuer,0.489,0.459,0.136,0.070,0.00
25507,Pursuer,0.489,0.459,0.140,0.072,0.00
25508,Runner,0.489,0.459,0.109,0.131,0.00
25509,Runner,0.489,0.459,0.130,0.141,0.00
25510,Runner,0.489,0.459,0.095,0.134,0.00
25511,Pursuer,0.489,0.459,0.119,0.092,0.00
25512,Draw,0.489,0.459,0.127,0.126,17.34
25513,Runner,0.489,0.459,0.120,0.137,0.00
25514,Runner,0.489,0.459,0.076,0.135,1.90
25515,Pursuer,0.489,0.459,0.124,0.091,0.00
25516,Pursuer,0.489,0.459,0.120,0.097,0.00
25517,Pursuer,0.489,0.459,0.135,0.115,0.00
25518,Runner,0.489,0.459,0.093,0.137,0.44
25519,Runner,0.489,0.459,0.078,0.153,0.00
25520,Runner,0.489,0.459,0.076,0.138,2.32
25521,Pursuer,0.489,0.459,0.136,0.125,0.00
25522,Pursuer,0.489,0.459,0.140,0.102,0.00
25523,Pursuer,0.489,0.459,0.093,0.097,0.00
25524,Runner,0.489,0.459,0.064,0.115,0.00
25525,Runner,0.489,0.459,0.117,0.107,0.00
25526,Runner,0.489,0.459,0.113,0.107,0.00
25527,Runner,0.489,0.459,0.128,0.164,0.00
25528,Runner,0.489,0.459,0.089,0.163,0.00
25529,Runner,0.489,0.459,0.109,0.165,1.36
25530,Runner,0.489,0.459,0.099,0.138,0.00
25531,Pursuer,0.489,0.459,0.133,0.134,0.00
25532,Pursuer,0.489,0.459,0.136,0.140,0.00
25533,Runner,0.489,0.459,0.073,0.132,0.00
25534,Pursuer,0.489,0.459,0.133,0.120,0.00
25535,Runner,0.489,0.459,0.077,0.122,0.28
25536,Pursuer,0.489,0.459,0.110,0.066,0.00
25537,Pursuer,0.489,0.459,0.114,0.148,0.00
25538,Runner,0.489,0.459,0.107,0.128,1.68
25539,Runner,0.489,0.459,0.099,0.079,0.46
25540,Runner,0.489,0.459,0.083,0.122,0.00
25541,Runner,0.489,0.459,0.079,0.140,2.40
25542,Runner,0.489,0.459,0.086,0.120,2.30
25543,Runner,0.489,0.459,0.082,0.141,1.74
25544,Pursuer,0.489,0.459,0.153,0.091,0.00
25545,Runner,0.489,0.459,0.098,0.144,0.00
25546,Pursuer,0.489,0.459,0.148,0.093,0.00
25547,Pursuer,0.489,0.459,0.115,0.125,0.00
25548,Runner,0.489,0.459,0.114,0.141,0.88
25549,Runner,0.489,0.459,0.085,0.133,2.60
25550,Runner,0.489,0.459,0.159,0.085,0.00
25551,Pursuer,0.489,0.459,0.192,0.155,0.00
25552,Runner,0.489,0.459,0.101,0.132,1.14
25553,Pursuer,0.489,0.459,0.171,0.088,0.00
25554,Runner,0.489,0.459,0.169,0.138,0.58
25555,Runner,0.489,0.459,0.095,0.126,0.00
25556,Pursuer,0.489,0.459,0.127,0.118,0.00
25557,Pursuer,0.489,0.459,0.127,0.063,0.00
25558,Runner,0.489,0.459,0.076,0.130,0.00
25559,Runner,0.489,0.459,0.114,0.128,0.00
25560,Pursuer,0.489,0.459,0.102,0.094,0.00
25561,Runner,0.489,0.459,0.086,0.143,2.74
25562,Pursuer,0.489,0.459,0.136,0.109,0.00
25563,Runner,0.489,0.459,0.127,0.130,0.08
25564,Pursuer,0.489,0.459,0.107,0.095,0.00
25565,Runner,0.489,0.459,0.115,0.151,0.00
25566,Draw,0.489,0.459,0.134,0.148,16.64
25567,Pursuer,0.489,0.459,0.214,0.147,0.00
25568,Pursuer,0.489,0.459,0.140,0.076,0.00
25569,Pursuer,0.489,0.459,0.134,0.425,0.00
25570,Pursuer,0.489,0.459,0.123,0.073,0.00
25571,Runner,0.489,0.459,0.087,0.112,2.14
25572,Runner,0.489,0.459,0.089,0.198,0.00
25573,Runner,0.489,0.459,0.118,0.143,4.08
25574,Draw,0.489,0.459,0.133,0.129,18.88
25575,Runner,0.489,0.459,0.084,0.161,0.16
25576,Pursuer,0.489,0.459,0.110,0.073,0.00
25577,Runner,0.489,0.459,0.106,0.127,1.66
25578,Pursuer,0.489,0.459,0.128,0.094,0.00
25579,Runner,0.489,0.459,0.102,0.140,0.00
25580,Runner,0.489,0.459,0.088,0.127,1.18
25581,Runner,0.489,0.459,0.105,0.118,0.28
25582,Runner,0.489,0.459,0.134,0.118,0.04
25583,Pursuer,0.489,0.459,0.128,0.114,0.00
25584,Runner,0.489,0.459,0.065,0.120,0.00
25585,Pursuer,0.489,0.459,0.137,0.083,0.00
25586,Runner,0.489,0.459,0.110,0.136,0.00
25587,Pursuer,0.489,0.459,0.127,0.123,0.00
25588,Runner,0.489,0.459,0.122,0.164,0.00
25589,Runner,0.489,0.459,0.092,0.146,0.52
25590,Pursuer,0.489,0.459,0.144,0.101,0.00
25591,Pursuer,0.489,0.459,0.127,0.121,0.00
25592,Pursuer,0.489,0.459,0.147,0.082,0.00
25593,Pursuer,0.489,0.459,0.135,0.075,0.00
25594,Runner,0.489,0.459,0.096,0.110,0.00
25595,Runner,0.489,0.459,0.101,0.146,3.62
25596,Runner,0.489,0.459,0.073,0.111,0.42
25597,Pursuer,0.489,0.459,0.107,0.080,0.00
25598,Pursuer,0.489,0.459,0.159,0.079,0.00
25599,Pursuer,0.489,0.459,0.311,0.586,0.00
25600,Pursuer,0.489,0.459,0.154,0.086,0.00
25601,Pursuer,0.489,0.459,0.148,0.141,0.00
25602,Runner,0.489,0.459,0.094,0.136,0.02
25603,Runner,0.489,0.459,0.087,0.123,2.34
25604,Pursuer,0.489,0.459,0.000,0.000,0.00
25605,Draw,0.489,0.459,0.135,0.122,16.88
25606,Runner,0.489,0.459,0.094,0.083,0.00
25607,Runner,0.489,0.459,0.096,0.134,1.02
25608,Pursuer,0.489,0.459,0.135,0.098,0.00
25609,Runner,0.489,0.459,0.084,0.160,1.72
25610,Runner,0.489,0.459,0.089,0.160,0.00
25611,Runner,0.489,0.459,0.112,0.128,0.00
25612,Pursuer,0.489,0.459,0.144,0.115,0.00
25613,Runner,0.489,0.459,0.109,0.099,0.00
25614,Runner,0.489,0.459,0.145,0.156,0.94
25615,Pursuer,0.489,0.459,0.151,0.121,0.00
25616,Pursuer,0.489,0.459,0.122,0.072,0.00
25617,Runner,0.489,0.459,0.000,0.000,0.00
25618,Pursuer,0.489,0.459,0.189,0.127,0.00
25619,Pursuer,0.489,0.459,0.162,0.076,0.00
25620,Pursuer,0.489,0.459,0.121,0.097,0.00
25621,Pursuer,0.489,0.459,0.119,0.125,0.00
25622,Runner,0.489,0.459,0.128,0.123,2.26
25623,Runner,0.489,0.459,0.093,0.134,1.22
25624,Pursuer,0.489,0.459,0.121,0.111,0.00
25625,Pursuer,0.489,0.459,0.114,0.081,0.00
25626,Runner,0.489,0.459,0.068,0.130,1.16
25627,Runner,0.489,0.459,0.081,0.110,0.94
25628,Runner,0.489,0.459,0.123,0.179,0.30
25629,Runner,0.489,0.459,0.122,0.167,0.48
25630,Runner,0.489,0.459,0.105,0.143,4.44
25631,Draw,0.489,0.459,0.087,0.144,18.58
25632,Runner,0.489,0.459,0.107,0.130,3.68
25633,Draw,0.489,0.459,0.103,0.148,17.14
25634,Pursuer,0.489,0.459,0.106,0.109,0.00
25635,Runner,0.489,0.459,0.083,0.154,0.86
25636,Runner,0.489,0.459,0.103,0.129,0.00
25637,Pursuer,0.489,0.459,0.124,0.069,0.00
25638,Runner,0.489,0.459,0.150,0.121,0.40
25639,Pursuer,0.489,0.459,0.169,0.103,0.00
25640,Runner,0.489,0.459,0.102,0.138,2.86
25641,Pursuer,0.489,0.459,0.102,0.149,0.00
25642,Pursuer,0.489,0.459,0.129,0.102,0.00
25643,Runner,0.489,0.459,0.139,0.103,0.00
25644,Runner,0.489,0.459,0.061,0.182,1.78
25645,Runner,0.489,0.459,0.086,0.138,0.00
25646,Runner,0.489,0.459,0.094,0.126,0.80
25647,Pursuer,0.489,0.459,0.131,0.110,0.00
25648,Pursuer,0.489,0.459,0.114,0.072,0.00
25649,Draw,0.489,0.459,0.133,0.131,19.38
25650,Pursuer,0.489,0.459,0.137,0.135,0.00
25651,Runner,0.489,0.459,0.100,0.098,0.00
25652,Runner,0.489,0.459,0.088,0.128,0.00
25653,Runner,0.489,0.459,0.092,0.133,0.00
25654,Pursuer,0.489,0.459,0.150,0.122,0.00
25655,Runner,0.489,0.459,0.099,0.118,0.78
25656,Runner,0.489,0.459,0.104,0.122,1.54
25657,Pursuer,0.489,0.459,0.125,0.085,0.00
25658,Pursuer,0.489,0.459,0.090,0.148,0.00
25659,Runner,0.489,0.459,0.073,0.112,1.64
25660,Pursuer,0.489,0.459,0.122,0.093,0.00
25661,Runner,0.489,0.459,0.129,0.107,0.00
25662,Runner,0.489,0.459,0.148,0.134,0.00
25663,Pursuer,0.489,0.459,0.144,0.079,0.00
25664,Runner,0.489,0.459,0.107,0.118,0.00
25665,Runner,0.489,0.459,0.099,0.084,0.00
25666,Runner,0.489,0.459,0.096,0.153,1.48
25667,Pursuer,0.489,0.459,0.120,0.096,0.00
25668,Draw,0.489,0.459,0.134,0.148,15.10
25669,Runner,0.489,0.459,0.127,0.120,2.72
25670,Runner,0.489,0.459,0.205,0.123,0.00
25671,Pursuer,0.489,0.459,0.163,0.144,0.00
25672,Runner,0.489,0.459,0.132,0.083,0.00
25673,Runner,0.489,0.459,0.099,0.128,0.00
25674,Draw,0.489,0.459,0.127,0.125,0.00
25675,Pursuer,0.489,0.459,0.118,0.093,0.00
25676,Runner,0.489,0.459,0.104,0.127,3.20
25677,Runner,0.489,0.459,0.114,0.127,0.00
25678,Runner,0.489,0.459,0.085,0.130,0.00
25679,Pursuer,0.489,0.459,0.108,0.142,0.00
25680,Runner,0.489,0.459,0.082,0.103,1.82
25681,Runner,0.489,0.459,0.098,0.142,0.00
25682,Runner,0.489,0.459,0.096,0.115,0.00
25683,Pursuer,0.489,0.459,0.103,0.133,0.00
25684,Pursuer,0.489,0.459,0.144,0.092,0.00
25685,Pursuer,0.489,0.459,0.165,0.090,0.00
25686,Runner,0.489,0.459,0.084,0.137,1.30
25687,Pursuer,0.489,0.459,0.155,0.119,0.00
25688,Pursuer,0.489,0.459,0.131,0.111,0.00
25689,Pursuer,0.489,0.459,0.149,0.091,0.00
25690,Runner,0.489,0.459,0.087,0.120,2.10
25691,Pursuer,0.489,0.459,0.256,0.108,0.00
25692,Runner,0.489,0.459,0.108,0.144,0.82
25693,Runner,0.489,0.459,0.074,0.176,1.52
25694,Runner,0.489,0.459,0.091,0.164,0.00
25695,Runner,0.489,0.459,0.092,0.135,0.60
25696,Draw,0.489,0.459,0.134,0.127,19.22
25697,Pursuer,0.489,0.459,0.178,0.072,0.00
25698,Pursuer,0.489,0.459,0.128,0.118,0.00
25699,Draw,0.489,0.459,0.122,0.128,19.66
25700,Pursuer,0.489,0.459,0.129,0.071,0.00
25701,Runner,0.489,0.459,0.115,0.132,7.62
25702,Runner,0.489,0.459,0.134,0.117,0.00
25703,Runner,0.489,0.459,0.080,0.137,0.56
25704,Pursuer,0.489,0.459,0.134,0.138,0.00
25705,Runner,0.489,0.459,0.121,0.115,0.00
25706,Pursuer,0.489,0.459,0.131,0.094,0.00
25707,Runner,0.489,0.459,0.133,0.116,0.00
25708,Runner,0.489,0.459,0.103,0.149,0.54
25709,Pursuer,0.489,0.459,0.144,0.109,0.00
25710,Runner,0.489,0.459,0.096,0.204,0.00
25711,Runner,0.489,0.459,0.085,0.119,3.24
25712,Pursuer,0.489,0.459,0.144,0.098,0.00
25713,Pursuer,0.489,0.459,0.149,0.106,0.00
25714,Runner,0.489,0.459,0.070,0.154,0.32
25715,Pursuer,0.489,0.459,0.145,0.103,0.00
25716,Pursuer,0.489,0.459,0.152,0.087,0.00
25717,Runner,0.489,0.459,0.093,0.080,0.62
25718,Pursuer,0.489,0.459,0.109,0.130,0.00
25719,Runner,0.489,0.459,0.092,0.132,2.36
25720,Pursuer,0.489,0.459,0.146,0.126,0.00
25721,Pursuer,0.489,0.459,0.123,0.083,0.00
25722,Runner,0.489,0.459,0.107,0.132,0.00
25723,Runner,0.489,0.459,0.094,0.103,0.00
25724,Pursuer,0.489,0.459,0.128,0.124,0.00
25725,Runner,0.489,0.459,0.126,0.111,0.00
25726,Pursuer,0.489,0.459,0.140,0.141,0.00
25727,Pursuer,0.489,0.459,0.154,0.101,0.00
25728,Runner,0.489,0.459,0.105,0.108,1.50
25729,Pursuer,0.489,0.459,0.126,0.081,0.00
25730,Pursuer,0.489,0.459,0.137,0.094,0.00
25731,Pursuer,0.489,0.459,0.084,0.063,0.00
25732,Runner,0.489,0.459,0.120,0.157,0.24
25733,Runner,0.489,0.459,0.120,0.125,2.40
25734,Pursuer,0.489,0.459,0.139,0.067,0.00
25735,Runner,0.489,0.459,0.091,0.142,0.00
25736,Pursuer,0.489,0.459,0.127,0.084,0.00
25737,Pursuer,0.489,0.459,0.149,0.093,0.00
25738,Runner,0.489,0.459,0.076,0.138,0.46
25739,Runner,0.489,0.459,0.122,0.134,0.00
25740,Pursuer,0.489,0.459,0.122,0.073,0.00
25741,Runner,0.489,0.459,0.082,0.126,0.00
25742,Runner,0.489,0.459,0.126,0.133,0.00
25743,Pursuer,0.489,0.459,0.123,0.105,0.00
25744,Runner,0.489,0.459,0.114,0.112,1.68
25745,Pursuer,0.489,0.459,0.128,0.121,0.00
25746,Runner,0.489,0.459,0.091,0.100,1.38
25747,Pursuer,0.489,0.459,0.000,0.000,0.00
25748,Runner,0.489,0.459,0.092,0.122,0.00
25749,Pursuer,0.489,0.459,0.134,0.136,0.00
25750,Pursuer,0.489,0.459,0.157,0.130,0.00
25751,Runner,0.489,0.459,0.101,0.142,0.00
25752,Runner,0.489,0.459,0.092,0.123,0.00
25753,Pursuer,0.489,0.459,0.128,0.079,0.00
25754,Pursuer,0.489,0.459,0.133,0.074,0.00
25755,Pursuer,0.489,0.459,0.109,0.084,0.00
25756,Runner,0.489,0.459,0.097,0.132,2.56
25757,Pursuer,0.489,0.459,0.257,0.144,0.00
25758,Runner,0.489,0.459,0.125,0.124,4.78
25759,Draw,0.489,0.459,0.150,0.119,17.84
25760,Runner,0.489,0.459,0.094,0.111,1.42
25761,Pursuer,0.489,0.459,0.132,0.083,0.00
25762,Draw,0.489,0.459,0.138,0.123,18.44
25763,Pursuer,0.489,0.459,0.099,0.067,0.00
25764,Pursuer,0.489,0.459,0.169,0.135,0.00
25765,Runner,0.489,0.459,0.071,0.136,0.00
25766,Runner,0.489,0.459,0.118,0.135,1.80
25767,Runner,0.489,0.459,0.089,0.126,0.00
25768,Pursuer,0.489,0.459,0.000,0.000,0.00
25769,Runner,0.489,0.459,0.114,0.120,0.00
25770,Pursuer,0.489,0.459,0.117,0.110,0.00
25771,Runner,0.489,0.459,0.097,0.124,0.00
25772,Draw,0.489,0.459,0.106,0.124,0.00
25773,Runner,0.489,0.459,0.139,0.088,0.00
25774,Pursuer,0.489,0.459,0.190,0.083,0.00
25775,Pursuer,0.489,0.459,0.128,0.143,0.00
25776,Pursuer,0.489,0.459,0.130,0.116,0.00
25777,Runner,0.489,0.459,0.081,0.130,3.22
25778,Runner,0.489,0.459,0.107,0.132,0.80
25779,Runner,0.489,0.459,0.085,0.154,0.20
25780,Runner,0.489,0.459,0.129,0.114,13.64
25781,Pursuer,0.489,0.459,0.153,0.093,0.00
25782,Pursuer,0.489,0.459,0.030,0.130,0.00
25783,Pursuer,0.489,0.459,0.161,0.189,0.00
25784,Runner,0.489,0.459,0.000,0.000,0.02
25785,Pursuer,0.489,0.459,0.059,0.164,0.00
25786,Pursuer,0.489,0.459,0.153,0.116,0.00
25787,Pursuer,0.489,0.459,0.118,0.120,0.00
25788,Runner,0.489,0.459,0.098,0.137,0.64
25789,Runner,0.489,0.459,0.124,0.127,0.82
25790,Runner,0.489,0.459,0.098,0.143,0.60
25791,Pursuer,0.489,0.459,0.000,0.000,0.00
25792,Pursuer,0.489,0.459,0.102,0.165,0.00
25793,Runner,0.489,0.459,0.075,0.129,0.00
25794,Runner,0.489,0.459,0.151,0.055,0.08
25795,Runner,0.489,0.459,0.082,0.133,2.20
25796,Runner,0.489,0.459,0.075,0.107,1.20
